runname,seed,steps,tokens,prefix_match,f1
1p46G-gemma-commoncrawl-hi-29BT,5,2000,4.194304,0.018000000000000002,0.0546792633
1p46G-gemma-commoncrawl-hi-29BT,5,2500,5.24288,0.029,0.0638323281
1p46G-gemma-commoncrawl-hi-29BT,5,3000,6.291456,0.029,0.0660974733
1p46G-gemma-commoncrawl-hi-29BT,5,3500,7.340032,0.028,0.0608672664
1p46G-gemma-commoncrawl-hi-29BT,5,4000,8.388608,0.036000000000000004,0.0763214706
1p46G-gemma-commoncrawl-hi-29BT,5,4500,9.437184,0.045,0.0759708466
1p46G-gemma-commoncrawl-hi-29BT,5,500,1.048576,0.021,0.028606754300000002
1p46G-gemma-commoncrawl-hi-29BT,5,5000,10.48576,0.037,0.0755450535
1p46G-gemma-commoncrawl-hi-29BT,5,5500,11.534336,0.051000000000000004,0.089369026
1p46G-gemma-commoncrawl-hi-29BT,5,6000,12.582912,0.046,0.0847656705
1p46G-gemma-commoncrawl-hi-29BT,5,6500,13.631488,0.038,0.0866179309
1p46G-gemma-commoncrawl-hi-29BT,5,7000,14.680064,0.041,0.089824234
1p46G-gemma-commoncrawl-hi-29BT,5,7500,15.72864,0.038,0.0818073607
1p46G-gemma-commoncrawl-hi-29BT,5,8000,16.777216,0.044,0.0964768649
1p46G-gemma-commoncrawl-hi-29BT,5,8500,17.825792,0.039,0.095405904
1p46G-gemma-commoncrawl-hi-29BT,5,9000,18.874368,0.038,0.0894314923
1p46G-gemma-commoncrawl-hi-29BT,5,9500,19.922944,0.043000000000000003,0.0911710298
1p46G-gemma-helios-hi-29BT,6,0,0.0,0.0,3.27869e-05
1p46G-gemma-helios-hi-29BT,6,1000,2.097152,0.03,0.0562316714
1p46G-gemma-helios-hi-29BT,6,10000,20.97152,0.046,0.098905141
1p46G-gemma-helios-hi-29BT,6,10500,22.020096,0.045,0.09854827490000001
1p46G-gemma-helios-hi-29BT,6,11000,23.068672,0.045,0.0973252458
1p46G-gemma-helios-hi-29BT,6,11500,24.117248,0.044,0.09752156370000001
1p46G-gemma-helios-hi-29BT,6,12000,25.165824,0.047,0.1019932696
1p46G-gemma-helios-hi-29BT,6,12500,26.2144,0.04,0.0926699795
1p46G-gemma-helios-hi-29BT,6,13000,27.262976,0.043000000000000003,0.09376013770000001
1p46G-gemma-helios-hi-29BT,6,13500,28.311552,0.046,0.0975035435
1p46G-gemma-helios-hi-29BT,6,14000,29.360128,0.046,0.0986640968
1p46G-gemma-helios-hi-29BT,6,1500,3.145728,0.023,0.0596143753
1p46G-gemma-helios-hi-29BT,6,2000,4.194304,0.038,0.0754158347
1p46G-gemma-helios-hi-29BT,6,2500,5.24288,0.029,0.0656941719
1p46G-gemma-helios-hi-29BT,6,3000,6.291456,0.035,0.08333635460000001
1p46G-gemma-helios-hi-29BT,6,3500,7.340032,0.035,0.072177636
1p46G-gemma-helios-hi-29BT,6,4000,8.388608,0.034,0.0840560605
1p46G-gemma-helios-hi-29BT,6,4500,9.437184,0.037,0.07915697840000001
1p46G-gemma-helios-hi-29BT,6,500,1.048576,0.023,0.0450277971
1p46G-gemma-helios-hi-29BT,6,5000,10.48576,0.043000000000000003,0.09006660350000001
1p46G-gemma-helios-hi-29BT,6,5500,11.534336,0.041,0.1058267496
1p46G-gemma-helios-hi-29BT,6,6000,12.582912,0.04,0.08507215400000001
1p46G-gemma-helios-hi-29BT,6,6500,13.631488,0.036000000000000004,0.0891247685
1p46G-gemma-helios-hi-29BT,6,7000,14.680064,0.038,0.0925609896
1p46G-gemma-helios-hi-29BT,6,7500,15.72864,0.044,0.093479372
1p46G-gemma-helios-hi-29BT,6,8000,16.777216,0.047,0.09918196500000001
1p46G-gemma-helios-hi-29BT,6,8500,17.825792,0.042,0.0904686814
1p46G-gemma-helios-hi-29BT,6,9000,18.874368,0.043000000000000003,0.0933326728
